,SubjectID,VideoID,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,user-definedlabel
10,-1.2185435916898848,-1.5666989036012806,-1.8025151910961272,-2.226540752682333,2.103975933151073,1.3345786900700283,1.3850961727598852,1.3618307791451105,3.1525961615301945,2.23101609162299,1.5732392956956172,0.9401605168903553,2.8253886587883965,1.0
11,-1.2185435916898848,-1.2185435916898848,0.7278922791657866,0.8363633063464597,-0.8863173082528393,-0.37141239492921135,-0.4302261086932468,-0.5631806996169338,-0.7191253779135158,-0.6338017869791658,-0.8228278086376392,-0.7289913127096062,-0.7222356839143173,1.0
12,-1.2185435916898848,-0.8703882797784892,0.3896644926822338,1.5159319429097171,-0.9481510228166581,0.309978107490182,0.1345561174654457,-0.005781934308936925,-0.36253672301712225,-0.0845138595395847,-0.6861268345010063,-0.693902590131117,-0.8659072693602905,1.0
13,-1.2185435916898848,-0.5222329678670935,-1.9073995621818989,-0.7999500144973856,0.598449205286914,1.468171366157298,1.1744897040979758,1.3362683278367082,1.1582628120324236,1.2241686222017958,0.35420663523032164,-0.015784854561827485,0.8320521801957833,1.0
14,-1.2185435916898848,-0.17407765595569785,-0.2955064701277543,-0.13798335586044674,-0.17907477310545142,0.05714785905620267,0.33491346216239115,0.23918663855920155,0.026555922307030928,0.5940848873068817,1.4130008560167455,1.4949171436413347,1.0558636737971925,1.0
15,-1.2185435916898848,0.17407765595569785,0.8905032937962868,0.613322122539153,-0.8424312638693251,1.2219826268985967,1.0300303459815487,1.2595484592785233,0.4085078949449512,0.5324306244745878,-0.33980379182996784,0.02552776691268116,-0.0629903389194313,1.0
16,-1.2185435916898848,0.5222329678670935,-1.1602556195442915,-1.2595926252369278,1.4943711492918759,0.9421292896946158,1.084047237379126,0.47442258908917406,0.6352298773006746,1.0315559938080896,0.6647555681132264,0.8215241117616695,0.8608071257830171,1.0
17,-1.2185435916898848,0.8703882797784892,0.07342975440111306,0.4281040408111579,-1.0307939388303533,-0.8555909999043504,-0.7323986269270846,-0.8099159047919512,-0.9308291055583617,-0.7331667122876592,-0.8657227272839737,-0.8523037809192003,-0.6199696012509618,1.0
18,-1.2185435916898848,1.2185435916898848,0.10071727432897992,-0.002560460387356162,0.41428553031972104,0.6609476478622274,0.26991010204297794,0.3261013016062393,0.25712207620717525,0.3181557635517558,-0.2724861075166096,-0.1430125693304012,0.24114079423977616,1.0
19,-1.2185435916898848,1.5666989036012806,-1.7547668312719373,-0.3798880857886361,-0.6141067191163925,2.295549540697284,2.7909667232409365,2.927919080599701,1.6333902417548567,2.0289398749505634,-0.34491415269875264,-0.7424959725669434,-0.9775413651363071,1.0
20,-0.8703882797784892,-1.5666989036012806,,,,,,,,,,,,
21,-0.8703882797784892,-1.2185435916898848,,,,,,,,,,,,
22,-0.8703882797784892,-0.8703882797784892,,,,,,,,,,,,
23,-0.8703882797784892,-0.5222329678670935,,,,,,,,,,,,
24,-0.8703882797784892,-0.17407765595569785,,,,,,,,,,,,
25,-0.8703882797784892,0.17407765595569785,,,,,,,,,,,,
26,-0.8703882797784892,0.5222329678670935,,,,,,,,,,,,
27,-0.8703882797784892,0.8703882797784892,,,,,,,,,,,,
28,-0.8703882797784892,1.2185435916898848,,,,,,,,,,,,
29,-0.8703882797784892,1.5666989036012806,,,,,,,,,,,,
30,-0.5222329678670935,-1.5666989036012806,,,,,,,,,,,,
31,-0.5222329678670935,-1.2185435916898848,,,,,,,,,,,,
32,-0.5222329678670935,-0.8703882797784892,,,,,,,,,,,,
33,-0.5222329678670935,-0.5222329678670935,,,,,,,,,,,,
34,-0.5222329678670935,-0.17407765595569785,,,,,,,,,,,,
35,-0.5222329678670935,0.17407765595569785,,,,,,,,,,,,
36,-0.5222329678670935,0.5222329678670935,,,,,,,,,,,,
37,-0.5222329678670935,0.8703882797784892,,,,,,,,,,,,
38,-0.5222329678670935,1.2185435916898848,,,,,,,,,,,,
39,-0.5222329678670935,1.5666989036012806,,,,,,,,,,,,
40,-0.17407765595569785,-1.5666989036012806,,,,,,,,,,,,
41,-0.17407765595569785,-1.2185435916898848,,,,,,,,,,,,
42,-0.17407765595569785,-0.8703882797784892,,,,,,,,,,,,
43,-0.17407765595569785,-0.5222329678670935,,,,,,,,,,,,
44,-0.17407765595569785,-0.17407765595569785,,,,,,,,,,,,
45,-0.17407765595569785,0.17407765595569785,,,,,,,,,,,,
46,-0.17407765595569785,0.5222329678670935,,,,,,,,,,,,
47,-0.17407765595569785,0.8703882797784892,,,,,,,,,,,,
48,-0.17407765595569785,1.2185435916898848,,,,,,,,,,,,
49,-0.17407765595569785,1.5666989036012806,,,,,,,,,,,,
50,0.17407765595569785,-1.5666989036012806,,,,,,,,,,,,
51,0.17407765595569785,-1.2185435916898848,,,,,,,,,,,,
52,0.17407765595569785,-0.8703882797784892,,,,,,,,,,,,
53,0.17407765595569785,-0.5222329678670935,,,,,,,,,,,,
54,0.17407765595569785,-0.17407765595569785,,,,,,,,,,,,
55,0.17407765595569785,0.17407765595569785,,,,,,,,,,,,
56,0.17407765595569785,0.5222329678670935,,,,,,,,,,,,
57,0.17407765595569785,0.8703882797784892,,,,,,,,,,,,
58,0.17407765595569785,1.2185435916898848,,,,,,,,,,,,
59,0.17407765595569785,1.5666989036012806,,,,,,,,,,,,
60,0.5222329678670935,-1.5666989036012806,,,,,,,,,,,,
61,0.5222329678670935,-1.2185435916898848,,,,,,,,,,,,
62,0.5222329678670935,-0.8703882797784892,,,,,,,,,,,,
63,0.5222329678670935,-0.5222329678670935,,,,,,,,,,,,
64,0.5222329678670935,-0.17407765595569785,,,,,,,,,,,,
65,0.5222329678670935,0.17407765595569785,,,,,,,,,,,,
66,0.5222329678670935,0.5222329678670935,,,,,,,,,,,,
67,0.5222329678670935,0.8703882797784892,,,,,,,,,,,,
68,0.5222329678670935,1.2185435916898848,,,,,,,,,,,,
69,0.5222329678670935,1.5666989036012806,,,,,,,,,,,,
70,0.8703882797784892,-1.5666989036012806,,,,,,,,,,,,
71,0.8703882797784892,-1.2185435916898848,,,,,,,,,,,,
72,0.8703882797784892,-0.8703882797784892,,,,,,,,,,,,
73,0.8703882797784892,-0.5222329678670935,,,,,,,,,,,,
74,0.8703882797784892,-0.17407765595569785,,,,,,,,,,,,
75,0.8703882797784892,0.17407765595569785,,,,,,,,,,,,
76,0.8703882797784892,0.5222329678670935,,,,,,,,,,,,
77,0.8703882797784892,0.8703882797784892,,,,,,,,,,,,
78,0.8703882797784892,1.2185435916898848,,,,,,,,,,,,
79,0.8703882797784892,1.5666989036012806,,,,,,,,,,,,
80,1.2185435916898848,-1.5666989036012806,,,,,,,,,,,,
81,1.2185435916898848,-1.2185435916898848,,,,,,,,,,,,
82,1.2185435916898848,-0.8703882797784892,,,,,,,,,,,,
83,1.2185435916898848,-0.5222329678670935,,,,,,,,,,,,
84,1.2185435916898848,-0.17407765595569785,,,,,,,,,,,,
85,1.2185435916898848,0.17407765595569785,,,,,,,,,,,,
86,1.2185435916898848,0.5222329678670935,,,,,,,,,,,,
87,1.2185435916898848,0.8703882797784892,,,,,,,,,,,,
88,1.2185435916898848,1.2185435916898848,,,,,,,,,,,,
89,1.2185435916898848,1.5666989036012806,,,,,,,,,,,,
90,1.5666989036012806,-1.5666989036012806,,,,,,,,,,,,
91,1.5666989036012806,-1.2185435916898848,,,,,,,,,,,,
92,1.5666989036012806,-0.8703882797784892,,,,,,,,,,,,
93,1.5666989036012806,-0.5222329678670935,,,,,,,,,,,,
94,1.5666989036012806,-0.17407765595569785,,,,,,,,,,,,
95,1.5666989036012806,0.17407765595569785,,,,,,,,,,,,
96,1.5666989036012806,0.5222329678670935,,,,,,,,,,,,
97,1.5666989036012806,0.8703882797784892,,,,,,,,,,,,
98,1.5666989036012806,1.2185435916898848,,,,,,,,,,,,
99,1.5666989036012806,1.5666989036012806,,,,,,,,,,,,
